Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
896,10796747.90753175,6,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879786725428829,0.14244637273565353,0.06957495472146359,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
897,10796747.90753175,7,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879767125529327,0.14245786290481857,0.0695654245422487,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
898,10796747.90753175,8,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879761095427145,0.14246468232473602,0.06955920813254957,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
899,10796747.90753175,9,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787972343604142,0.14247255373495094,0.06955510266090709,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
900,10796747.90753175,10,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.78796562105968,0.14248033587454767,0.06955404306577233,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
901,10796747.90753175,11,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879603168290451,0.14248798544211086,0.06955169772884398,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
902,10796747.90753175,12,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879552153515665,0.14249768695551657,0.06954709769291698,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
903,10796747.90753175,13,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879493424950849,0.14250718012433422,0.06954347738058092,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
904,10796747.90753175,14,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879469847969491,0.1425153457117065,0.06953766949134443,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
905,10796747.90753175,15,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879458155635515,0.14252335561397644,0.06953082882247212,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
906,10796747.90753175,16,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879371657398904,0.14253671049529593,0.06952612376481367,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
907,10796747.90753175,17,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879291579503427,0.14254534134257413,0.06952550070708326,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
908,10796747.90753175,18,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787919528185038,0.142552748657119,0.069527723157843,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
909,10796747.90753175,19,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879126312973139,0.14255679896770765,0.06953056973497848,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
910,10796747.90753175,20,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879071964935842,0.14255982697465344,0.06953297653176244,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
911,10796747.90753175,21,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7879019360701878,0.14256618808330715,0.06953187584650515,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
912,10796747.90753175,22,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878949237555892,0.14257144410604058,0.06953363213837022,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
913,10796747.90753175,23,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878808258266233,0.14258106460186035,0.06953810957151633,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
914,10796747.90753175,24,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878663878725956,0.14259154396407595,0.06954206816332853,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
915,10796747.90753175,25,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878506288216915,0.14260177722646328,0.06954759395184515,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
916,10796747.90753175,26,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878346182126608,0.14261283455160295,0.0695525472357363,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
917,10796747.90753175,27,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878183282916541,0.14262574106782547,0.06955593064052049,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
918,10796747.90753175,28,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7878049716293251,0.14263823100779088,0.06955679736288414,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
919,10796747.90753175,29,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7877945676322837,0.14264606041162856,0.06955937195608766,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
920,10796747.90753175,30,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787783603465747,0.14265589311417623,0.06956050342007679,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
921,10796747.90753175,31,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7877711599968851,0.142665507820361,0.0695633321827539,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
922,10796747.90753175,32,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787757355251633,0.14267385162440901,0.069568793123958,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
923,10796747.90753175,33,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787744244828433,0.1426830916920169,0.06957266347955021,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
924,10796747.90753175,34,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7877317500914683,0.14269424174132586,0.06957400816720584,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
925,10796747.90753175,35,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7877242550603172,0.14269974039158684,0.06957600454809594,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
926,10796747.90753175,36,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7877119459029509,0.1427073865404325,0.06958066755661663,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
927,10796747.90753175,37,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787700256799117,0.14271595737501364,0.06958378582586937,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
928,10796747.90753175,38,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7876850047149438,0.1427265039356762,0.06958849134937993,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
929,10796747.90753175,39,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7876674428206615,0.14273785617658058,0.069594701002758,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
930,10796747.90753175,40,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7876487589865376,0.14274890507029983,0.06960233594316255,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
931,10796747.90753175,41,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7876279459908998,0.14276072983767465,0.06961132417142563,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
932,10796747.90753175,42,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7876083487182909,0.1427690441676436,0.0696226071140655,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
933,10796747.90753175,43,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875888016751778,0.14277614468138328,0.06963505364343905,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
934,10796747.90753175,44,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875713179225516,0.14278312538115379,0.06964555669629464,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
935,10796747.90753175,45,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875610569127673,0.14278574519426523,0.06965319789296738,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
936,10796747.90753175,46,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875492801513979,0.1427895497521274,0.06966117009647474,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
937,10796747.90753175,47,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875361039840213,0.14279343027654154,0.0696704657394372,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
938,10796747.90753175,48,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875204708181959,0.14280053094621617,0.06967899823558804,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
939,10796747.90753175,49,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875077922223228,0.14280540872713174,0.06968679905054545,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
940,10796747.90753175,0,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874978019828411,0.14281131079774068,0.06969088721941813,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
941,10796747.90753175,1,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787491450586853,0.14281608694163406,0.06969246247151296,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
942,10796747.90753175,2,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874865600151058,0.14281877446866867,0.06969466551622554,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
943,10796747.90753175,3,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874829764764857,0.14282156186824677,0.0696954616552675,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
944,10796747.90753175,4,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874795808740502,0.14282549274558623,0.06969492638036359,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
945,10796747.90753175,5,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874837463645873,0.14282213756523834,0.06969411607017435,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
946,10796747.90753175,6,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874897201105496,0.14282021321893007,0.0696900666705203,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
947,10796747.90753175,7,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787495433311691,0.14281863268979084,0.0696859339985181,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
948,10796747.90753175,8,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875018196638364,0.14281943356206175,0.06967874677410196,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
949,10796747.90753175,9,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875069626173208,0.1428194176516568,0.06967361973102229,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
950,10796747.90753175,10,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875108424603658,0.14282068953598712,0.06966846800364714,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
951,10796747.90753175,11,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875166928842896,0.14281903002215365,0.06966427709355681,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
952,10796747.90753175,12,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875224072235922,0.14281461486788263,0.06966297790852508,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
953,10796747.90753175,13,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875268723268768,0.1428106796766419,0.06966244799648137,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
954,10796747.90753175,14,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875259981386721,0.14281134766685005,0.06966265419447787,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
955,10796747.90753175,15,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875222131197906,0.1428122566115818,0.06966553026862753,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
956,10796747.90753175,16,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875186636959712,0.14281336323929883,0.06966797306472992,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
957,10796747.90753175,17,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875163351938923,0.14281464697223556,0.0696690178338722,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
958,10796747.90753175,18,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875121754004676,0.14281612896109375,0.06967169563843875,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
959,10796747.90753175,19,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7875041723759646,0.1428208865806267,0.06967494104340873,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
960,10796747.90753175,20,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874987623044855,0.142821538145367,0.06967969955014754,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
961,10796747.90753175,21,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874885492912492,0.14282653068861542,0.0696849200201354,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
962,10796747.90753175,22,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874788632401347,0.14283253109567742,0.06968860566418793,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
963,10796747.90753175,23,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874706681946506,0.14283947663033744,0.06968985517501199,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
964,10796747.90753175,24,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874629354609576,0.1428463090404899,0.06969075549855261,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
965,10796747.90753175,25,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874556015813486,0.14285405100991605,0.06969034740873532,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
966,10796747.90753175,26,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874487664861791,0.14285960525470137,0.06969162825911947,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
967,10796747.90753175,27,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874454804073803,0.14286001239959678,0.069694507193023,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
968,10796747.90753175,28,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874405055968248,0.1428586308500524,0.06970086355312283,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
969,10796747.90753175,29,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874358665370943,0.1428565463933599,0.06970758706954588,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
970,10796747.90753175,30,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874254482384827,0.14285890816043692,0.06971564360108042,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
971,10796747.90753175,31,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7874136692967642,0.14286039527389344,0.06972593542934247,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
972,10796747.90753175,32,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873995452198551,0.1428630815607613,0.06973737321938364,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
973,10796747.90753175,33,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873893125341797,0.14286079841261065,0.0697498890532097,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
974,10796747.90753175,34,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873836890365403,0.1428558132403331,0.06976049772312659,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
975,10796747.90753175,35,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873773868441768,0.14285233372592207,0.06977027942990113,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
976,10796747.90753175,36,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873653952024077,0.14285434827465499,0.06978025652293729,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
977,10796747.90753175,37,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873551447173613,0.14285347456989628,0.06979138071274242,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
978,10796747.90753175,38,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873434727237373,0.14285390299792874,0.06980262427833406,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
979,10796747.90753175,39,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873303902261332,0.14285757255422485,0.06981203721964206,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
980,10796747.90753175,40,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873199525344664,0.14286227615580943,0.06981777130972426,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
981,10796747.90753175,41,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873151553422675,0.1428619271907564,0.06982291746697614,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
982,10796747.90753175,42,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873175165954537,0.142860767784189,0.0698217156203573,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
983,10796747.90753175,43,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873198451256044,0.14285890503694137,0.0698212498374542,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
984,10796747.90753175,44,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873201960861437,0.1428563943542549,0.06982340955960148,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
985,10796747.90753175,45,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873175276748311,0.1428582573275095,0.06982421499765935,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
986,10796747.90753175,46,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.787311127445189,0.1428612921388193,0.06982758041599163,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
987,10796747.90753175,47,4.218477360256344,65.78150863974365,548.6177820554619,1,6.435477807826828e-05,0.7873081208366405,0.14286139621230426,0.0698304829510552,200.0,92.08150863974365,-209.98152263974364,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
